timestamp,X (mg),Y (mg),Z (mg)
133146,-1127,681,228
133168,-1197,707,239
133228,-1139,477,251
133289,-748,437,185
133319,-685,438,115
133379,-799,480,271
133439,-881,492,316
133468,-979,450,213
133529,-891,458,223
133590,-794,472,161
133619,-765,476,86
133679,-810,467,199
133739,-762,433,216
133769,-808,502,157
133829,-915,513,202
133889,-799,503,142
133918,-738,495,-57
133979,-767,475,129
134039,-699,443,104
134069,-844,466,-87
134129,-748,477,138
134189,-775,468,204
134219,-782,460,140
134279,-812,486,225
134339,-931,484,285
134368,-896,491,184
134429,-892,557,127
134489,-960,540,272
134519,-726,529,283
134579,-964,710,237
134639,-1202,619,401
134669,-791,522,448
134729,-621,456,134
134789,-835,390,67
134819,-564,443,255
134879,-548,391,254
134939,-650,379,342
134969,-630,492,254
135029,-749,576,86
135089,-927,611,31
135119,-822,595,201
135179,-871,630,173
135269,-957,656,207
135298,-1070,848,295
135329,-1537,566,322
135389,-878,524,243
135419,-719,384,51
135479,-559,374,161
135539,-508,278,153
135569,-594,268,140
135629,-731,282,154
135689,-730,345,216
135719,-827,410,210
135779,-905,407,115
135839,-908,560,285
135869,-1152,660,449
135929,-1067,797,545
135989,-1098,707,579
136019,-925,631,502
136079,-669,628,-173
136139,-630,405,-339
136169,-514,399,183
136229,-473,438,353
136289,-589,452,307
136318,-741,521,125
136379,-902,527,39
136439,-847,565,239
136469,-866,613,168
136529,-868,645,33
136589,-950,652,254
136618,-1168,707,341
136679,-1447,657,235
136739,-891,518,149
136768,-722,398,108
136829,-617,348,125
136889,-558,303,97
136919,-583,274,42
136979,-751,247,181
137039,-681,341,232
137068,-857,411,128
137129,-861,410,237
137189,-770,420,250
137219,-938,610,244
137279,-1079,695,409
137339,-1162,925,471
137368,-1326,628,407
137429,-640,557,289
137489,-585,439,-193
137519,-643,417,-136
137579,-641,408,352
137639,-604,419,433
137668,-673,487,366
137729,-822,550,-72
137790,-827,587,-165
137818,-823,557,207
137879,-860,584,246
137939,-836,621,43
137969,-948,581,162
138029,-978,843,273
138089,-1537,616,332
138119,-1007,610,258
138181,-660,373,-136
138239,-580,371,177
138269,-575,354,287
138329,-691,302,15
138389,-704,307,-85
138419,-634,409,214
138479,-905,485,280
138539,-965,484,226
138569,-791,445,113
138629,-935,555,238
138689,-923,577,350
138718,-1002,1083,420
138779,-1386,568,484
138839,-677,637,442
138869,-478,433,36
138929,-575,414,-134
138989,-579,424,164
139019,-511,384,351
139079,-619,497,471
139139,-814,613,214
139169,-1001,628,-310
139230,-792,662,93
139289,-947,719,363
139319,-1206,741,377
139410,-1310,733,151
139440,-974,532,250
139469,-771,505,179
139529,-667,394,32
139589,-540,341,31
139619,-505,306,-13
139679,-733,324,172
139739,-761,428,221
139769,-910,488,111
139830,-903,459,271
139889,-741,483,211
139919,-1025,656,223
139979,-1058,612,383
140039,-890,670,350
140069,-1019,615,297
140129,-888,634,419
140189,-720,563,89
140219,-747,486,-92
140279,-732,554,278
140339,-675,479,163
140369,-599,376,95
140429,-544,415,212
140489,-665,506,285
140519,-846,625,272
140579,-918,573,27
140639,-859,648,84
140669,-853,595,151
140729,-773,652,42
140789,-936,628,119
140819,-888,578,242
140879,-1008,642,263
140939,-1233,577,367
140969,-887,501,264
141029,-754,397,21
141089,-692,391,203
141119,-615,359,177
141179,-612,307,0
141268,-588,342,70
141300,-737,441,228
141329,-950,493,227
141389,-941,519,133
141419,-950,500,189
141479,-829,450,286
141539,-902,592,275
141569,-1040,536,231
141629,-823,608,280
141689,-1052,629,407
141719,-1070,610,560
141779,-722,660,363
141839,-818,470,-229
141868,-684,493,39
141929,-643,449,264
141989,-648,419,304
142019,-601,439,147
142079,-689,423,-50
142139,-782,593,295
142168,-969,644,345
142229,-960,593,-77
142289,-779,599,75
142319,-843,600,259
142379,-755,579,31
142439,-846,600,97
142468,-893,537,253
142528,-888,732,193
142589,-1331,573,363
142618,-833,585,364
142679,-676,460,-100
142739,-718,452,166
142768,-667,469,283
142829,-770,382,-57
142890,-710,357,164
142919,-588,379,230
143009,-698,425,57
143042,-889,520,230
143068,-823,485,251
143129,-870,451,45
143189,-800,569,224
143218,-1070,701,330
143279,-979,670,325
143339,-1064,700,252
143368,-1020,612,428
143429,-763,626,339
143489,-752,506,-244
143518,-699,502,177
143579,-655,521,348
143639,-564,445,137
143668,-644,424,62
143729,-558,396,122
143789,-712,544,72
143818,-913,632,84
143879,-891,578,200
143939,-828,662,-3
143969,-985,689,108
144028,-1024,654,274
144089,-1126,713,116
144118,-1023,489,283
